source,target,weight,QWeight
云浮市,龙岩市,1,1
云浮市,潮州市,1,1
三明市,福州市,1,1
防城港市,贺州市,1,1
防城港市,玉林市,1,1
防城港市,梧州市,1,1
潮州市,茂名市,1,1
潮州市,清远市,1,1
玉林市,南宁市,1,1
玉林市,梧州市,1,1
