name,size,en_name,longitude,latitude
崇左市,2,Chongzuo,107.364973,22.377139
阳江市,2,Yangjiang,111.98343,21.856853
江门市,1,Jiangmen,113.081548,22.578948
嘉兴市,1,Jiaxing,120.755623,30.746814
钦州市,1,Qinzhou,108.654355,21.980894
海口市,1,Haikou,110.198418,20.045805
