LONGITUDE,LATITUDE,ISSUEDATE,WIND,AIRPRESSURE,MOVESPEED,PARSED_DATE,ENGLISH_DATE
133.0,7.6,/Date(1667196000000)/,18,998,15,2022-10-31 06:00:00,"October 31, 2022 06:00"
132.1,7.2,/Date(1667206800000)/,18,998,15,2022-10-31 09:00:00,"October 31, 2022 09:00"
131.2,7.4,/Date(1667217600000)/,18,998,13,2022-10-31 12:00:00,"October 31, 2022 12:00"
129.9,7.5,/Date(1667239200000)/,18,998,8,2022-10-31 18:00:00,"October 31, 2022 18:00"
129.7,7.5,/Date(1667250000000)/,18,998,6,2022-10-31 21:00:00,"October 31, 2022 21:00"
