LONGITUDE,LATITUDE,ISSUEDATE,WIND,AIRPRESSURE,MOVESPEED,PARSED_DATE,ENGLISH_DATE
159.0,30.5,/Date(1666083600000)/,18,998,30,2022-10-18 09:00:00,"October 18, 2022 09:00"
159.4,30.9,/Date(1666094400000)/,18,998,32,2022-10-18 12:00:00,"October 18, 2022 12:00"
160.2,31.8,/Date(1666116000000)/,18,998,37,2022-10-18 18:00:00,"October 18, 2022 18:00"
160.5,32.2,/Date(1666126800000)/,18,998,41,2022-10-18 21:00:00,"October 18, 2022 21:00"
162.4,33.4,/Date(1666137600000)/,18,998,40,2022-10-19 00:00:00,"October 19, 2022 00:00"
164.0,34.3,/Date(1666159200000)/,18,998,50,2022-10-19 06:00:00,"October 19, 2022 06:00"
166.2,35.7,/Date(1666170000000)/,18,998,54,2022-10-19 09:00:00,"October 19, 2022 09:00"
167.6,36.3,/Date(1666180800000)/,18,998,55,2022-10-19 12:00:00,"October 19, 2022 12:00"
